timestamp,long_flux,short_flux
2025-07-24 13:32:00,1.0403264241176657e-06,1.2775672963982743e-08
2025-07-24 13:33:00,1.0426068683955236e-06,1.438288865784898e-08
2025-07-24 13:34:00,1.0429170060888282e-06,1.5647334095092447e-08
2025-07-24 13:35:00,1.0400680139355245e-06,1.2558516893079741e-08
2025-07-24 13:36:00,1.0448576404087362e-06,1.3175268875897928e-08
2025-07-24 13:37:00,1.0568768402663409e-06,1.38124978121823e-08
2025-07-24 13:38:00,1.0655987807695055e-06,1.431627705272831e-08
2025-07-24 13:39:00,1.0612449159452808e-06,1.3763179040893192e-08
2025-07-24 13:40:00,1.0599508186714957e-06,1.3176524760183383e-08
2025-07-24 13:41:00,1.061318357642449e-06,1.4584446539345208e-08
2025-07-24 13:42:00,1.068674123416713e-06,1.2622876965906471e-08
2025-07-24 13:43:00,1.0841371249625809e-06,1.4253243030282192e-08
2025-07-24 13:44:00,1.081307800632203e-06,1.503321733764551e-08
2025-07-24 13:45:00,1.069087829819182e-06,1.4796129654826018e-08
2025-07-24 13:46:00,1.0681883395591285e-06,1.4522407276729155e-08
2025-07-24 13:47:00,1.0660052112143603e-06,1.4742032483638923e-08
2025-07-24 13:48:00,1.0687032272471697e-06,1.5561003152697594e-08
2025-07-24 13:49:00,1.0534952252783114e-06,1.2622054512689829e-08
2025-07-24 13:50:00,1.0524947811063612e-06,1.4623490862675226e-08
2025-07-24 13:51:00,1.065835022018291e-06,1.6314782413928697e-08
2025-07-24 13:52:00,1.0602223028399749e-06,1.4765358713475507e-08
2025-07-24 13:53:00,1.0532296528253937e-06,1.0338349731853214e-08
2025-07-24 13:54:00,1.0451266234667855e-06,1.2597740628450538e-08
2025-07-24 13:55:00,1.0312393214917392e-06,1.2818048844565055e-08
2025-07-24 13:56:00,1.0202406883763615e-06,1.2703258001067752e-08
2025-07-24 13:57:00,1.0151690048587625e-06,1.1049416492880937e-08
2025-07-24 13:58:00,1.017781642076443e-06,1.2317294739716544e-08
2025-07-24 13:59:00,1.0169355846301187e-06,1.216453426877706e-08
2025-07-24 14:00:00,1.0153249832001165e-06,1.2183035913437834e-08
2025-07-24 14:01:00,1.0190145758315339e-06,1.3645414576046733e-08
2025-07-24 14:02:00,1.0219316664006328e-06,1.1804352162414489e-08
2025-07-24 14:03:00,1.023210643325001e-06,1.300945751125937e-08
2025-07-24 14:04:00,1.0405740340502234e-06,1.2307574515091346e-08
2025-07-24 14:05:00,1.0448474085933412e-06,1.205749367017006e-08
2025-07-24 14:06:00,1.0460827297720243e-06,1.223724765964107e-08
2025-07-24 14:07:00,1.046585566655267e-06,1.5666259400859417e-08
2025-07-24 14:08:00,1.0525823199714068e-06,1.4918049018319834e-08
2025-07-24 14:09:00,1.055935058502655e-06,1.3975570034574503e-08
2025-07-24 14:10:00,1.0697669949877309e-06,1.5199768554907678e-08
2025-07-24 14:11:00,1.086918132386927e-06,1.7041685396179673e-08
2025-07-24 14:12:00,1.0994418744303402e-06,1.7485870529299063e-08
2025-07-24 14:13:00,1.10635426153749e-06,1.5644756601318477e-08
2025-07-24 14:14:00,1.1297788660158403e-06,1.63048774481922e-08
2025-07-24 14:15:00,1.1538995750015602e-06,1.883152478399097e-08
2025-07-24 14:16:00,1.1731649465218652e-06,2.1437667641066582e-08
2025-07-24 14:17:00,1.1925881153729279e-06,2.5302997030962615e-08
2025-07-24 14:18:00,1.2097665376131772e-06,2.5349082832804015e-08
2025-07-24 14:19:00,1.2242488764968584e-06,2.5351919674676537e-08
2025-07-24 14:20:00,1.2272290632608929e-06,2.456521919214083e-08
2025-07-24 14:21:00,1.2232457038408029e-06,2.5634687261799627e-08
2025-07-24 14:22:00,1.2194528835607343e-06,2.6819842346981204e-08
2025-07-24 14:23:00,1.2149156418672646e-06,2.4814509558268583e-08
2025-07-24 14:24:00,1.2120293604311883e-06,2.127086595749006e-08
2025-07-24 14:25:00,1.2086882179573877e-06,2.042535207635865e-08
2025-07-24 14:26:00,1.210355890179926e-06,1.6775924649437002e-08
2025-07-24 14:27:00,1.2036165344397887e-06,1.6574016825643412e-08
2025-07-24 14:28:00,1.19050775992946e-06,2.0714375992270107e-08
2025-07-24 14:29:00,1.1797876595665002e-06,2.1750819811927613e-08
