timestamp,long_flux,short_flux,goes_class
2025-08-04 21:38:00,9.347373861601227e-07,1.562579221570104e-08,B
2025-08-04 21:39:00,9.263958418159746e-07,1.702591312380264e-08,B
2025-08-04 21:40:00,9.320220897279796e-07,1.8394297640611512e-08,B
2025-08-04 21:41:00,9.429814440409245e-07,2.1529334759406993e-08,B
2025-08-04 21:42:00,9.491656669524673e-07,1.952700046103928e-08,B
2025-08-04 21:43:00,9.421293043487822e-07,1.7536935459361302e-08,B
2025-08-04 21:44:00,9.460278533879318e-07,1.6795496549093514e-08,B
2025-08-04 21:45:00,9.599162922313553e-07,1.8950375491044724e-08,B
2025-08-04 21:46:00,9.736534138937714e-07,1.948209416013924e-08,B
2025-08-04 21:47:00,9.831213674260653e-07,2.0115965781997147e-08,B
2025-08-04 21:48:00,1.0067263929158798e-06,2.2345751915509027e-08,C
2025-08-04 21:49:00,1.017859176499769e-06,2.0535896538831366e-08,C
2025-08-04 21:50:00,1.009202378554619e-06,1.9998243061536414e-08,C
2025-08-04 21:51:00,9.974309023164096e-07,1.917803871265278e-08,B
2025-08-04 21:52:00,9.991661045205547e-07,1.8062774387317404e-08,B
2025-08-04 21:53:00,1.0167663049287512e-06,1.9998424249934033e-08,C
2025-08-04 21:54:00,1.0603686178001226e-06,2.378676455805362e-08,C
2025-08-04 21:55:00,1.0362622333559557e-06,2.010091293414007e-08,C
2025-08-04 21:56:00,1.001552504931169e-06,1.9309492671482076e-08,C
2025-08-04 21:57:00,9.718355613586027e-07,1.8467266826860396e-08,B
2025-08-04 21:58:00,9.763158459463739e-07,1.7264564888819223e-08,B
2025-08-04 21:59:00,9.848381523624994e-07,1.5996176827570707e-08,B
2025-08-04 22:00:00,9.780764003153308e-07,1.6421777715436292e-08,B
2025-08-04 22:01:00,9.958145028576837e-07,2.065808857310003e-08,B
2025-08-04 22:02:00,1.0074362535306136e-06,2.234408746915051e-08,C
2025-08-04 22:03:00,1.0363579576733173e-06,2.439618640437402e-08,C
2025-08-04 22:04:00,1.0638378853400354e-06,2.5200691311511036e-08,C
2025-08-04 22:05:00,1.0903446536758565e-06,2.783704111664065e-08,C
2025-08-04 22:06:00,1.1207176839889144e-06,2.83946626211673e-08,C
2025-08-04 22:07:00,1.133480964199407e-06,2.815232491570896e-08,C
2025-08-04 22:08:00,1.1298516255919822e-06,2.892254258313187e-08,C
2025-08-04 22:09:00,1.122706635214854e-06,2.6491576932130556e-08,C
2025-08-04 22:10:00,1.1027235586880124e-06,2.3737131371603937e-08,C
2025-08-04 22:11:00,1.0832562793439138e-06,2.1340680333992168e-08,C
2025-08-04 22:12:00,1.062942033058789e-06,1.9856694066788805e-08,C
2025-08-04 22:13:00,1.0373440773037146e-06,1.8124493905702366e-08,C
2025-08-04 22:14:00,1.0050995342680835e-06,1.7682676656249896e-08,C
2025-08-04 22:15:00,9.861962553259218e-07,1.688747275352398e-08,B
2025-08-04 22:16:00,9.748846423462965e-07,1.5637027672710246e-08,B
2025-08-04 22:17:00,9.620977152735577e-07,1.393316662046118e-08,B
2025-08-04 22:18:00,9.487101237937168e-07,1.3749080096658872e-08,B
2025-08-04 22:19:00,9.428275120626495e-07,1.4356846378404953e-08,B
2025-08-04 22:20:00,9.342652447230648e-07,1.4023197714152502e-08,B
2025-08-04 22:21:00,9.281008601647045e-07,1.555799222785481e-08,B
2025-08-04 22:22:00,9.29671273297572e-07,1.3397156273242672e-08,B
2025-08-04 22:23:00,9.291986202697444e-07,1.4532599124095213e-08,B
2025-08-04 22:24:00,9.2403888629633e-07,1.1053392867665934e-08,B
2025-08-04 22:25:00,9.221965342476324e-07,1.1651515308130911e-08,B
2025-08-04 22:26:00,9.168610972665192e-07,1.2400346527385864e-08,B
2025-08-04 22:27:00,9.124449888986419e-07,1.04807948986263e-08,B
2025-08-04 22:28:00,9.048947049450362e-07,9.130798339640478e-09,B
2025-08-04 22:29:00,8.979428685051971e-07,1.1142179623391257e-08,B
2025-08-04 22:30:00,8.881109465619375e-07,1.1572065083953476e-08,B
2025-08-04 22:31:00,8.85954477780615e-07,1.2343658539748503e-08,B
2025-08-04 22:32:00,8.899930321604188e-07,1.345100919536435e-08,B
2025-08-04 22:33:00,9.064316373041947e-07,1.4462019137795323e-08,B
2025-08-04 22:34:00,9.215826253239356e-07,1.4533889647339038e-08,B
2025-08-04 22:35:00,9.331093906439492e-07,1.5251101714852666e-08,B
2025-08-04 22:36:00,9.386084798279626e-07,1.5530590147250223e-08,B
2025-08-04 22:37:00,9.358322472508007e-07,1.3524577013868111e-08,B
2025-08-04 22:38:00,9.325076462118886e-07,1.2622972000997379e-08,B
2025-08-04 22:39:00,9.308818107456318e-07,1.3863814984915734e-08,B
2025-08-04 22:40:00,9.324753591499757e-07,1.2968188300988004e-08,B
2025-08-04 22:41:00,9.210644407176005e-07,1.3442050139644834e-08,B
2025-08-04 22:42:00,9.214236911248008e-07,1.4884260046699183e-08,B
2025-08-04 22:43:00,9.350576988254033e-07,1.5712888767893674e-08,B
2025-08-04 22:44:00,9.370874067826662e-07,1.6611869213534192e-08,B
2025-08-04 22:45:00,9.388385251440923e-07,1.6857280016324694e-08,B
2025-08-04 22:46:00,9.374481351187569e-07,1.6771176447605285e-08,B
2025-08-04 22:47:00,9.475811566517223e-07,1.5453842650003935e-08,B
2025-08-04 22:48:00,9.667178346717265e-07,1.8543980573326735e-08,B
2025-08-04 22:49:00,9.649937737776781e-07,1.5539022513166856e-08,B
2025-08-04 22:50:00,9.522744903733837e-07,1.8215107644437012e-08,B
2025-08-04 22:51:00,9.378498475598462e-07,1.4226576361409116e-08,B
2025-08-04 22:52:00,9.306769470640575e-07,1.24179493354859e-08,B
2025-08-04 22:53:00,9.237178346666042e-07,1.1179501768765476e-08,B
2025-08-04 22:54:00,9.16140379558783e-07,1.1964793600327539e-08,B
2025-08-04 22:55:00,9.155774023383856e-07,1.475859612298791e-08,B
2025-08-04 22:56:00,9.222326866620278e-07,1.3487071903739434e-08,B
2025-08-04 22:57:00,9.227135251421714e-07,1.4850860985404779e-08,B
2025-08-04 22:58:00,9.204778734783758e-07,1.4779503842987651e-08,B
2025-08-04 22:59:00,9.125959081757173e-07,1.4650792579118388e-08,B
2025-08-04 23:00:00,9.030397336573515e-07,1.436061580761816e-08,B
2025-08-04 23:01:00,8.912340945244068e-07,1.3950173460841597e-08,B
2025-08-04 23:02:00,8.838628104967938e-07,1.4308357165759844e-08,B
2025-08-04 23:03:00,8.746114303903596e-07,1.2802386706312063e-08,B
2025-08-04 23:04:00,8.667055340083607e-07,1.0328788491165142e-08,B
2025-08-04 23:05:00,8.615415367785317e-07,9.822979762930117e-09,B
2025-08-04 23:06:00,8.593211759944097e-07,8.742794932459219e-09,B
2025-08-04 23:07:00,8.582308055338217e-07,9.696941027925732e-09,B
2025-08-04 23:08:00,8.587623483435891e-07,1.0354922252986398e-08,B
2025-08-04 23:09:00,8.627387160231592e-07,9.953065926993077e-09,B
2025-08-04 23:10:00,8.666177677696396e-07,9.691339286632683e-09,B
2025-08-04 23:11:00,8.672045623825397e-07,1.040592056966716e-08,B
2025-08-04 23:12:00,8.640190571895801e-07,1.0918526527348149e-08,B
2025-08-04 23:13:00,8.561066238144122e-07,1.1594542215220827e-08,B
2025-08-04 23:14:00,8.519095331394055e-07,1.1558509704912012e-08,B
2025-08-04 23:15:00,8.495593419866054e-07,1.2658162518164318e-08,B
2025-08-04 23:16:00,8.460791036668525e-07,8.47489278754665e-09,B
2025-08-04 23:17:00,8.470282750749902e-07,6.603385394043926e-09,B
2025-08-04 23:18:00,8.513458169545629e-07,8.159350528558207e-09,B
2025-08-04 23:19:00,8.493173027090961e-07,9.655989785528618e-09,B
2025-08-04 23:20:00,8.48139166009787e-07,8.914112115121497e-09,B
2025-08-04 23:21:00,8.423867825513298e-07,7.879830121737541e-09,B
2025-08-04 23:22:00,8.448311632491823e-07,8.949667673618933e-09,B
2025-08-04 23:23:00,8.471942578580638e-07,9.517212795628893e-09,B
2025-08-04 23:24:00,8.474455057694286e-07,9.557842517438075e-09,B
2025-08-04 23:25:00,8.76143531058915e-07,1.0667544181330868e-08,B
2025-08-04 23:26:00,8.921102789827273e-07,1.1419106549226399e-08,B
2025-08-04 23:27:00,8.899843351173331e-07,8.986783761599781e-09,B
2025-08-04 23:28:00,8.84711369053548e-07,9.881681251044938e-09,B
2025-08-04 23:29:00,8.823332109386683e-07,8.62594617956347e-09,B
2025-08-04 23:30:00,8.82669837665162e-07,1.0195296162862633e-08,B
2025-08-04 23:31:00,8.834450113681669e-07,1.0932485139392156e-08,B
2025-08-04 23:32:00,8.820427410682896e-07,1.0161316232881745e-08,B
2025-08-04 23:33:00,8.81119660789409e-07,9.393568589644019e-09,B
2025-08-04 23:34:00,8.817470416033757e-07,1.0176797182737118e-08,B
2025-08-04 23:35:00,8.841948897497787e-07,9.946774071067921e-09,B
2025-08-04 23:36:00,8.909050279726216e-07,1.182739328697835e-08,B
2025-08-04 23:37:00,8.91500292254932e-07,1.3027416478905707e-08,B
2025-08-04 23:38:00,8.96790879778564e-07,1.375643332579557e-08,B
2025-08-04 23:39:00,9.036916139848472e-07,1.1922015374921102e-08,B
2025-08-04 23:40:00,9.007598578136822e-07,1.1876943872835e-08,B
2025-08-04 23:41:00,8.956748729360697e-07,1.1968832147601915e-08,B
2025-08-04 23:42:00,8.94217237146222e-07,1.010173988902352e-08,B
2025-08-04 23:43:00,8.96071696843137e-07,1.0996298094312351e-08,B
2025-08-04 23:44:00,8.892173468666442e-07,1.019562745341318e-08,B
2025-08-04 23:45:00,8.845374281918339e-07,1.2735126730945012e-08,B
2025-08-04 23:46:00,8.822331665214733e-07,1.2912175328949616e-08,B
2025-08-04 23:47:00,8.892487244338554e-07,1.286124629018559e-08,B
2025-08-04 23:48:00,8.918700586946215e-07,1.1264071453354063e-08,B
2025-08-04 23:49:00,8.923877317101869e-07,1.1344928552148303e-08,B
2025-08-04 23:50:00,8.908432960197388e-07,1.179875219747828e-08,B
2025-08-04 23:51:00,8.894675147530506e-07,1.1055869997278478e-08,B
2025-08-04 23:52:00,8.910225801628258e-07,1.1449780679129162e-08,B
2025-08-04 23:53:00,8.887158173820353e-07,1.2381420333440474e-08,B
2025-08-04 23:54:00,8.881768280843971e-07,1.306632402275909e-08,B
2025-08-04 23:55:00,8.784138572082156e-07,9.505233045103978e-09,B
2025-08-04 23:56:00,8.719296715753444e-07,9.228583230935783e-09,B
2025-08-04 23:57:00,8.695126894053828e-07,8.161408437956652e-09,B
2025-08-04 23:58:00,8.723951623323956e-07,7.0706889232496906e-09,B
2025-08-04 23:59:00,8.730313538762857e-07,8.346401791925473e-09,B
2025-08-05 00:00:00,9.03351121905871e-07,1.3866837456077974e-08,B
2025-08-05 00:01:00,1.029978761835082e-06,3.363985356941157e-08,C
2025-08-05 00:02:00,1.1304199460937525e-06,4.407399245565102e-08,C
2025-08-05 00:03:00,1.1691511190292658e-06,4.455491975363657e-08,C
2025-08-05 00:04:00,1.1747645203286083e-06,4.2063909688749845e-08,C
2025-08-05 00:05:00,1.1820496865766472e-06,4.1142133255789304e-08,C
2025-08-05 00:06:00,1.1880309784828569e-06,3.943713977605512e-08,C
2025-08-05 00:07:00,1.2115502840970294e-06,4.1820008789272833e-08,C
2025-08-05 00:08:00,1.301030465583608e-06,5.4906177382463284e-08,C
2025-08-05 00:09:00,1.3828249620928545e-06,6.338872537980933e-08,C
2025-08-05 00:10:00,1.40317808927648e-06,5.962097304745839e-08,C
2025-08-05 00:11:00,1.4430460169023718e-06,6.439526600843237e-08,C
2025-08-05 00:12:00,1.4862185935271555e-06,6.869829860534082e-08,C
2025-08-05 00:13:00,1.5819740610822919e-06,8.671658946468597e-08,C
2025-08-05 00:14:00,1.7028061165547115e-06,1.117248942250626e-07,C
2025-08-05 00:15:00,1.9569561118260026e-06,1.661063606661628e-07,C
2025-08-05 00:16:00,2.3319821593759116e-06,2.3870842369433376e-07,C
2025-08-05 00:17:00,2.5767035367607605e-06,2.73545310847112e-07,C
2025-08-05 00:18:00,2.7218550258112373e-06,2.7777247169069597e-07,C
2025-08-05 00:19:00,2.705313590922742e-06,2.41802638356603e-07,C
2025-08-05 00:20:00,2.603258735689451e-06,2.1093856616971607e-07,C
2025-08-05 00:21:00,2.4839273464749567e-06,1.8392847778159194e-07,C
2025-08-05 00:22:00,2.40288932218391e-06,1.7120595430242247e-07,C
2025-08-05 00:23:00,2.3881505057943286e-06,1.752502072349671e-07,C
2025-08-05 00:24:00,2.3389418402075535e-06,1.6457659057778073e-07,C
2025-08-05 00:25:00,2.2679491848975886e-06,1.4726794006492128e-07,C
2025-08-05 00:26:00,2.186626034017536e-06,1.2967045392997534e-07,C
2025-08-05 00:27:00,2.1014818685216596e-06,1.1380146958117621e-07,C
2025-08-05 00:28:00,2.0074937765457435e-06,9.579616744304076e-08,C
2025-08-05 00:29:00,1.9065666947426507e-06,8.351096170144956e-08,C
2025-08-05 00:30:00,1.8117189028998837e-06,7.231064103052631e-08,C
2025-08-05 00:31:00,1.7246599099962623e-06,6.104315986021902e-08,C
2025-08-05 00:32:00,1.6586477613600437e-06,5.445149753313672e-08,C
2025-08-05 00:33:00,1.5981227079464588e-06,4.6784538909605544e-08,C
2025-08-05 00:34:00,1.551805212329782e-06,4.293837818636348e-08,C
2025-08-05 00:35:00,1.5069266510181478e-06,3.771278400677147e-08,C
2025-08-05 00:36:00,1.4675966895083548e-06,3.4003733162535354e-08,C
2025-08-05 00:37:00,1.432947897228587e-06,3.3006656963152636e-08,C
2025-08-05 00:38:00,1.4041751228432986e-06,2.9572001736255515e-08,C
2025-08-05 00:39:00,1.3834139735990902e-06,2.8877808588845255e-08,C
2025-08-05 00:40:00,1.3649872698806575e-06,2.7203181929280618e-08,C
2025-08-05 00:41:00,1.353835841655382e-06,2.699566614694504e-08,C
2025-08-05 00:42:00,1.33368462229555e-06,2.56020715738714e-08,C
2025-08-05 00:43:00,1.3278648793857428e-06,2.161384493604146e-08,C
2025-08-05 00:44:00,1.3267648455439485e-06,2.4342000415344955e-08,C
2025-08-05 00:45:00,1.3433987078315113e-06,2.6967011734768676e-08,C
2025-08-05 00:46:00,1.3700605450139847e-06,3.071372134400008e-08,C
2025-08-05 00:47:00,1.375202373310458e-06,3.268999648753379e-08,C
2025-08-05 00:48:00,1.3704870980291162e-06,3.346238486301445e-08,C
2025-08-05 00:49:00,1.3470825024342048e-06,2.792477005186811e-08,C
2025-08-05 00:50:00,1.3276534218675806e-06,2.510154928359043e-08,C
2025-08-05 00:51:00,1.3051335372438189e-06,2.4320446101455673e-08,C
2025-08-05 00:52:00,1.2807146276827552e-06,2.111936581172813e-08,C
2025-08-05 00:53:00,1.2561921494125272e-06,1.8763561371315518e-08,C
2025-08-05 00:54:00,1.2373608342386433e-06,1.7121376316708847e-08,C
2025-08-05 00:55:00,1.218924580825842e-06,1.8639287446831077e-08,C
2025-08-05 00:56:00,1.2089001302229008e-06,1.9058484568290623e-08,C
2025-08-05 00:57:00,1.207693685500999e-06,2.0198573480456616e-08,C
2025-08-05 00:58:00,1.1955679610764491e-06,1.8563321546594125e-08,C
2025-08-05 00:59:00,1.1766874195018318e-06,1.827592299719072e-08,C
2025-08-05 01:00:00,1.1627356570897973e-06,1.744044375584508e-08,C
2025-08-05 01:01:00,1.161957015938242e-06,1.616221112499261e-08,C
2025-08-05 01:02:00,1.1825775345641887e-06,2.1026441032745424e-08,C
2025-08-05 01:03:00,1.2758058574036113e-06,3.4671412407760727e-08,C
2025-08-05 01:04:00,1.4159068086883053e-06,5.983662276776158e-08,C
2025-08-05 01:05:00,1.4570674693459296e-06,6.025939569553884e-08,C
2025-08-05 01:06:00,1.4553570508724079e-06,5.478613829268397e-08,C
2025-08-05 01:07:00,1.4274295381255797e-06,4.697031030787002e-08,C
2025-08-05 01:08:00,1.3969499832455767e-06,3.999570452606349e-08,C
2025-08-05 01:09:00,1.3538287930714432e-06,3.5804166742536836e-08,C
2025-08-05 01:10:00,1.3122444215696305e-06,3.2145806017069845e-08,C
2025-08-05 01:11:00,1.2647657285924652e-06,2.7725214124529884e-08,C
2025-08-05 01:12:00,1.2234260111654294e-06,2.3511228519623728e-08,C
2025-08-05 01:13:00,1.1857753179356223e-06,2.2029107427101735e-08,C
2025-08-05 01:14:00,1.1629031178017613e-06,1.940277982726002e-08,C
2025-08-05 01:15:00,1.1464818499007379e-06,1.821238804211589e-08,C
2025-08-05 01:16:00,1.1410148772483808e-06,1.864330734235864e-08,C
2025-08-05 01:17:00,1.128607323153119e-06,1.8875585539035455e-08,C
2025-08-05 01:18:00,1.121200170928205e-06,1.72351910521229e-08,C
2025-08-05 01:19:00,1.1077675026172074e-06,1.6645682165972175e-08,C
2025-08-05 01:20:00,1.0993054502250743e-06,1.4596101216568513e-08,C
2025-08-05 01:21:00,1.0952469438052503e-06,1.3016866695636509e-08,C
2025-08-05 01:22:00,1.1019909607057343e-06,1.6791174672903253e-08,C
2025-08-05 01:23:00,1.1078421948695905e-06,1.6745795861083934e-08,C
2025-08-05 01:24:00,1.1128640835522674e-06,1.7464619972429318e-08,C
2025-08-05 01:25:00,1.1233518080189242e-06,1.754633061068489e-08,C
2025-08-05 01:26:00,1.1419131169532193e-06,1.9289037922476382e-08,C
2025-08-05 01:27:00,1.1649844964267686e-06,2.2194798887653633e-08,C
2025-08-05 01:28:00,1.182991468340333e-06,2.142828847695455e-08,C
2025-08-05 01:29:00,1.1847334917547414e-06,2.0559410174314507e-08,C
2025-08-05 01:30:00,1.1946892755076988e-06,2.1892832435810305e-08,C
2025-08-05 01:31:00,1.2376932545521413e-06,2.553779943070822e-08,C
2025-08-05 01:32:00,1.2746980928568519e-06,2.9419462421742537e-08,C
2025-08-05 01:33:00,1.3032521337663638e-06,3.211083665632941e-08,C
2025-08-05 01:34:00,1.325497805737541e-06,3.184342034501242e-08,C
2025-08-05 01:35:00,1.3300858654474723e-06,2.880658911408318e-08,C
2025-08-05 01:36:00,1.326421170233516e-06,2.9212605667794378e-08,C
2025-08-05 01:37:00,1.3188584944145987e-06,2.6389713525531988e-08,C
2025-08-05 01:38:00,1.3230669537733775e-06,2.7544716729721586e-08,C
2025-08-05 01:39:00,1.3248416053102119e-06,2.5516571966477386e-08,C
2025-08-05 01:40:00,1.3272165233502164e-06,2.6478907955151954e-08,C
2025-08-05 01:41:00,1.3125339819453075e-06,2.446315328086257e-08,C
2025-08-05 01:42:00,1.2891644018964143e-06,2.227981532598733e-08,C
2025-08-05 01:43:00,1.2718442121695261e-06,2.0776100839725586e-08,C
2025-08-05 01:44:00,1.2632076504814904e-06,2.0975724268623708e-08,C
2025-08-05 01:45:00,1.2546564676085836e-06,2.062832393789904e-08,C
2025-08-05 01:46:00,1.252698552889342e-06,2.1615564449462e-08,C
2025-08-05 01:47:00,1.251064190910256e-06,2.2294550205970154e-08,C
2025-08-05 01:48:00,1.24602229334414e-06,2.326251546946878e-08,C
2025-08-05 01:49:00,1.2687339676631382e-06,2.788951825039021e-08,C
2025-08-05 01:50:00,1.3261175126899616e-06,3.283156502220663e-08,C
2025-08-05 01:51:00,1.3811514918415924e-06,4.045690360499066e-08,C
2025-08-05 01:52:00,1.4199875977283227e-06,4.437632128428959e-08,C
2025-08-05 01:53:00,1.4178648370943847e-06,4.003613796044192e-08,C
2025-08-05 01:54:00,1.3914776673118467e-06,3.586957220136355e-08,C
2025-08-05 01:55:00,1.3618509910884313e-06,3.404532122885939e-08,C
2025-08-05 01:56:00,1.3334908999240724e-06,3.082123356534794e-08,C
2025-08-05 01:57:00,1.309757180933957e-06,2.694113732104597e-08,C
2025-08-05 01:58:00,1.3006730341658113e-06,2.8192941314841846e-08,C
2025-08-05 01:59:00,1.3136190091245226e-06,3.0791476035574306e-08,C
2025-08-05 02:00:00,1.3305867696544738e-06,3.254445957168173e-08,C
2025-08-05 02:01:00,1.3531285958379158e-06,3.5081068716635855e-08,C
2025-08-05 02:02:00,1.3799048019791371e-06,3.6502008526895224e-08,C
2025-08-05 02:03:00,1.4051344123799936e-06,4.049459079169537e-08,C
2025-08-05 02:04:00,1.4355837265611626e-06,4.393921315681837e-08,C
2025-08-05 02:05:00,1.4508855201711413e-06,4.4363208218101136e-08,C
2025-08-05 02:06:00,1.4924643210179056e-06,4.738489067790397e-08,C
2025-08-05 02:07:00,1.741530695653637e-06,9.515870402765358e-08,C
2025-08-05 02:08:00,3.2713187465560623e-06,4.7177769602058106e-07,C
2025-08-05 02:09:00,6.49688172416063e-06,1.3211760006015538e-06,C
2025-08-05 02:10:00,9.056715498445556e-06,1.8146414504371933e-06,C
2025-08-05 02:11:00,1.0962033229588997e-05,2.1436935639940202e-06,M
2025-08-05 02:12:00,1.1600529433053453e-05,2.1282430680003017e-06,M
2025-08-05 02:13:00,1.145080204878468e-05,1.9532546957634622e-06,M
2025-08-05 02:14:00,1.1522412023623474e-05,1.8775089074551943e-06,M
2025-08-05 02:15:00,1.1490360520838294e-05,1.780833258635539e-06,M
2025-08-05 02:16:00,1.1040152458008379e-05,1.6135728628796642e-06,M
2025-08-05 02:17:00,1.0318419299437664e-05,1.43661475249246e-06,M
2025-08-05 02:18:00,9.572476301400457e-06,1.2644829894270515e-06,C
2025-08-05 02:19:00,8.814250577415805e-06,1.1027773325622547e-06,C
2025-08-05 02:20:00,8.218227776524145e-06,9.870105941445217e-07,C
2025-08-05 02:21:00,7.746442861389369e-06,9.002853289530321e-07,C
2025-08-05 02:22:00,7.383997399301734e-06,8.372718980353966e-07,C
2025-08-05 02:23:00,7.172899586294079e-06,7.932687822176376e-07,C
2025-08-05 02:24:00,6.9064603849255946e-06,7.370339858425723e-07,C
2025-08-05 02:25:00,6.574550297955284e-06,6.525318667627289e-07,C
2025-08-05 02:26:00,6.246916200325359e-06,5.740031383538735e-07,C
2025-08-05 02:27:00,5.8601231103239115e-06,4.958965291734785e-07,C
2025-08-05 02:28:00,5.429132215795107e-06,4.1738402956070786e-07,C
2025-08-05 02:29:00,5.000512828701176e-06,3.5412264765000145e-07,C
2025-08-05 02:30:00,4.639715371013153e-06,3.125458079011878e-07,C
2025-08-05 02:31:00,4.336258825787809e-06,2.781825969577767e-07,C
2025-08-05 02:32:00,4.120773155591451e-06,2.584898766144761e-07,C
2025-08-05 02:33:00,3.912239208148094e-06,2.43349177253549e-07,C
2025-08-05 02:34:00,3.7010117921454366e-06,2.176888784788389e-07,C
2025-08-05 02:35:00,3.544480705386377e-06,1.9938096329497057e-07,C
2025-08-05 02:36:00,3.4013346521533094e-06,1.8625033249008993e-07,C
2025-08-05 02:37:00,3.320270252515911e-06,1.776258216068527e-07,C
2025-08-05 02:38:00,3.1936135655996623e-06,1.6498630373007472e-07,C
2025-08-05 02:39:00,3.0274034088506596e-06,1.460032592603966e-07,C
2025-08-05 02:40:00,2.8919230317114852e-06,1.3322485870048695e-07,C
2025-08-05 02:41:00,2.7776047772931634e-06,1.2239135571689985e-07,C
2025-08-05 02:42:00,2.6822949621418957e-06,1.1346553918656355e-07,C
2025-08-05 02:43:00,2.597949332994176e-06,1.0728333421639036e-07,C
2025-08-05 02:44:00,2.5286835807492025e-06,9.779262910569742e-08,C
2025-08-05 02:45:00,2.4671230676176492e-06,9.242020837518794e-08,C
2025-08-05 02:46:00,2.432215524095227e-06,8.753587366072679e-08,C
2025-08-05 02:47:00,2.4261948965431657e-06,8.824530794981911e-08,C
2025-08-05 02:48:00,2.372719336563023e-06,8.296135689533912e-08,C
2025-08-05 02:49:00,2.3132204205467133e-06,7.633786935912212e-08,C
2025-08-05 02:50:00,2.2434235233959043e-06,7.259053091956957e-08,C
2025-08-05 02:51:00,2.1804187326779356e-06,6.379060835115524e-08,C
2025-08-05 02:52:00,2.147415216313675e-06,6.269854679885611e-08,C
2025-08-05 02:53:00,2.0834650058532134e-06,5.780426093338065e-08,C
2025-08-05 02:54:00,2.0447439510462573e-06,5.4637737889606797e-08,C
2025-08-05 02:55:00,2.0117577150813304e-06,5.119288459809468e-08,C
2025-08-05 02:56:00,1.994125113924383e-06,4.980239864948999e-08,C
2025-08-05 02:57:00,1.981239165615989e-06,5.011134618371216e-08,C
2025-08-05 02:58:00,1.993431396840606e-06,5.0529923356634754e-08,C
2025-08-05 02:59:00,2.054119704553159e-06,6.319763912188137e-08,C
2025-08-05 03:00:00,2.1220230337348767e-06,7.422497105835646e-08,C
2025-08-05 03:01:00,2.0893075998174027e-06,6.742029512452063e-08,C
2025-08-05 03:02:00,2.0590509848261718e-06,6.255865514503967e-08,C
2025-08-05 03:03:00,2.0174556993879378e-06,5.772472988496702e-08,C
2025-08-05 03:04:00,1.9952904040110298e-06,5.5585292813020715e-08,C
2025-08-05 03:05:00,2.0100674191780854e-06,5.963487126336986e-08,C
2025-08-05 03:06:00,2.028246626650798e-06,6.55360281598405e-08,C
2025-08-05 03:07:00,2.0320162548159715e-06,6.874530100731135e-08,C
2025-08-05 03:08:00,2.106877673213603e-06,8.641124793484778e-08,C
2025-08-05 03:09:00,2.1410589852166595e-06,9.008785184505541e-08,C
2025-08-05 03:10:00,2.1358480353228515e-06,8.141695673202776e-08,C
2025-08-05 03:11:00,2.075546262858552e-06,6.921376893842535e-08,C
2025-08-05 03:12:00,1.9991073259006953e-06,5.943809355812846e-08,C
2025-08-05 03:13:00,1.927555786096491e-06,4.9732324924889326e-08,C
2025-08-05 03:14:00,1.8737204072749591e-06,4.388986596381983e-08,C
2025-08-05 03:15:00,1.8308500102648395e-06,4.191415214904737e-08,C
2025-08-05 03:16:00,1.807765215744439e-06,3.917888946602943e-08,C
2025-08-05 03:17:00,1.7872365560833714e-06,4.1009680984416264e-08,C
2025-08-05 03:18:00,1.7753068277670536e-06,3.794263392364883e-08,C
2025-08-05 03:19:00,1.7771048987924587e-06,3.838403728195772e-08,C
2025-08-05 03:20:00,1.7548944697409752e-06,3.45658044409447e-08,C
2025-08-05 03:21:00,1.730840040181647e-06,3.365853729064838e-08,C
2025-08-05 03:22:00,1.7966744962905068e-06,4.60724614015362e-08,C
2025-08-05 03:23:00,1.8239022665511584e-06,4.5312450680512484e-08,C
2025-08-05 03:24:00,1.8016895637629204e-06,4.344248338838952e-08,C
2025-08-05 03:25:00,1.8341527265874902e-06,4.717898249850805e-08,C
2025-08-05 03:26:00,1.9478818558127386e-06,6.667194440979074e-08,C
2025-08-05 03:27:00,1.9842650544887874e-06,7.376375066314722e-08,C
2025-08-05 03:28:00,1.988623807847034e-06,7.691115655461545e-08,C
2025-08-05 03:29:00,2.0012184904771857e-06,7.936946389008881e-08,C
2025-08-05 03:30:00,2.004771204155986e-06,8.248407112887435e-08,C
2025-08-05 03:31:00,2.0085963114979677e-06,8.176713350849241e-08,C
2025-08-05 03:32:00,1.992614670598414e-06,7.480552000060925e-08,C
2025-08-05 03:33:00,1.959176643140381e-06,6.572254562797752e-08,C
2025-08-05 03:34:00,1.9208096091460902e-06,5.804701075362573e-08,C
2025-08-05 03:35:00,1.8738419385044836e-06,5.529646429636159e-08,C
2025-08-05 03:36:00,1.8135675645680749e-06,4.8698705512606466e-08,C
2025-08-05 03:37:00,1.7625452528591268e-06,4.370105699535998e-08,C
2025-08-05 03:38:00,1.7194194015246467e-06,4.055090485621804e-08,C
2025-08-05 03:39:00,1.6705314465070842e-06,3.462736941628464e-08,C
2025-08-05 03:40:00,1.6236805322478176e-06,3.205166976272267e-08,C
2025-08-05 03:41:00,1.5781981801410438e-06,2.7914657252381403e-08,C
2025-08-05 03:42:00,1.541454025755229e-06,2.7445356209909733e-08,C
2025-08-05 03:43:00,1.505882323726837e-06,2.2809668820400475e-08,C
2025-08-05 03:44:00,1.472851636208361e-06,2.1988263654293405e-08,C
2025-08-05 03:45:00,1.4476431715593208e-06,1.9968650732948845e-08,C
